,path,tt,group,pic_no,individual_im_mean,rm,bm,gm,group_min_im_mean,group_max_im_mean,group_mean,a,b,c,group_min_im_mean_r,group_max_im_mean_r,group_mean_r,a_r,b_r,group_min_im_mean_g,group_max_im_mean_g,group_mean_g,a_g,b_g,group_min_im_mean_b,group_max_im_mean_b,group_mean_b,a_b,b_b,setId
10,../input/train_sm/set50_2.jpeg,train,set50,2,131.53882934700002,135.068807047189,134.5442859319381,125.00339506087342,131.53882934700002,131.574054623,131.5582950078,0.0,0.03522527599997716,0.019465660799994566,135.068807047189,135.1539035778103,135.10140942233085,0.0,0.08509653062128564,124.94356473081345,125.08611116497455,125.0242586502909,0.05983033005996674,0.08271610410113794,134.53026205349104,134.60174379146522,134.54921695126092,0.014023878447062543,0.057457859527119126,50
11,../input/train_sm/set137_4.jpeg,train,set137,4,135.59106681,138.9683994795479,136.6309136411682,131.17388730917924,135.57798664799998,135.595246425,135.5868505084,0.01308016200002271,0.0041796149999981935,-0.004216301599996086,138.867632060703,139.00567600928343,138.94210387184097,0.10076741884492435,0.037276529735521535,131.13329872335171,131.26235613061513,131.18921708992787,0.04058858582752123,0.08846882143589596,136.54757369203574,136.68388700298203,136.6292305631408,0.08333994913246556,0.052973361813826614,137
12,../input/train_sm/set178_3.jpeg,train,set178,3,137.970272363,141.04658644854342,137.22995631078658,135.63427432857952,137.970272363,138.007347393,137.9855059732,0.0,0.03707503000001111,0.015233610199999248,141.01350468183827,141.07137193385418,141.04387545339006,0.03308176670515195,0.024785485310758304,135.63427432857952,135.69592470929626,135.66040256479636,0.0,0.06165038071674189,137.17690148112158,137.29734283181978,137.25223990176195,0.05305482966500108,0.06738652103319964,178
13,../input/train_sm/set194_2.jpeg,train,set194,2,136.455524349,139.51530203166692,136.65477970358728,133.19649131265908,136.442660834,136.474477863,136.4577592562,0.012863514999992276,0.018953514000003224,0.0022349072000054093,139.41460776762707,139.51530203166692,139.46095976056213,0.10069426403984494,0.0,133.1694690637612,133.2469293339823,133.2058327933317,0.027022248897878853,0.05043802132323094,136.65477970358728,136.72611159626973,136.7064852150398,0.0,0.07133189268245133,194
14,../input/train_sm/set97_4.jpeg,train,set97,4,124.405827251,132.2135783631363,124.52697618076776,116.47692720999905,124.396202822,124.43139420899999,124.41208194240001,0.009624428999998713,0.025566957999984652,0.0062546914000023435,132.20985384141008,132.28427291236721,132.2396029336847,0.003724521726212515,0.07069454923092167,116.39017309285907,116.47692720999905,116.4545641393402,0.08675411713997505,0.0,124.50128976855636,124.5737290287827,124.54207875464279,0.025686412211399556,0.046752848014932624,97
15,../input/train_sm/set251_2.jpeg,train,set251,2,134.6711008,138.6479255945373,133.82649427277386,131.53888253299903,134.662998119,134.699720633,134.67642476,0.008102680999996892,0.028619832999993378,0.005323959999998351,138.49008601227163,138.6479255945373,138.54924677314256,0.15783958226566597,0.0,131.53888253299903,131.67085541350988,131.59447471305253,0.0,0.1319728805108582,133.82649427277386,133.97226429728943,133.88555279409275,0.0,0.14577002451557064,251
16,../input/train_sm/set297_2.jpeg,train,set297,2,105.89036667100001,108.63635078892887,104.16346995408844,104.87127927110106,105.888456841,105.91750239299999,105.8999917654,0.0019098300000024437,0.02713572199998282,0.009625094399993372,108.58593110707905,108.64967577042195,108.62545933862364,0.050419681849817266,0.01332498149308492,104.79651977098669,104.98818806354656,104.89158424923771,0.07475950011436794,0.1169087924454999,104.15851995082556,104.24315784354602,104.18293170900169,0.00495000326287709,0.0796878894575741,297
17,../input/train_sm/set301_5.jpeg,train,set301,5,106.36652090700001,109.22724875169224,106.24376247909443,103.62855148913671,106.36652090700001,106.39543806799999,106.3788304724,0.0,0.028917160999981206,0.012309565399988287,109.19379755952299,109.25265452878814,109.21837200034517,0.03345119216925241,0.025405777095897975,103.62855148913671,103.74848311156204,103.70638593013204,0.0,0.11993162242532662,106.18376902700369,106.24376247909443,106.21173348653295,0.05999345209073681,0.0,301
18,../input/train_sm/set144_2.jpeg,train,set144,2,126.99072715700001,134.34003559606091,127.2657912159448,119.36635465865177,126.970452617,126.99072715700001,126.980854987,0.020274540000002617,0.0,-0.009872170000008396,134.26582031544962,134.34003559606091,134.29942810773426,0.07421528061129834,0.0,119.31294253981017,119.36635465865177,119.3372706252203,0.05341211884160657,0.0,127.2657912159448,127.33081683574709,127.30586622839391,0.0,0.0650256198022845,144
19,../input/train_sm/set241_5.jpeg,train,set241,5,104.030813691,110.01887975885515,109.05148906744391,93.02207224563499,104.018094156,104.08658850299999,104.03807637940001,0.012719535000002224,0.055774811999981466,0.007262688400004436,110.00652211249462,110.04551378850307,110.02474208594553,0.012357646360527497,0.02663402964792283,93.02207224563499,93.17297093440442,93.08187789307243,0.0,0.15089868876943058,108.9666935039503,109.05148906744391,109.00760915918184,0.08479556349361417,0.0,241
20,../input/train_sm/set220_5.jpeg,train,set220,5,120.50250303600001,124.20372899901659,120.73295516558399,116.57082494217372,120.50250303600001,120.530767484,120.52115632820001,0.0,0.028264447999987397,0.018653292199999782,124.17721058788338,124.30048128380034,124.24849266894594,0.026518411133210407,0.0967522847837472,116.53413690007343,116.60928170987164,116.55925457103899,0.03668804210028043,0.038456767697923055,120.70876407035,120.79550557937011,120.75572174381014,0.02419109523398788,0.06255041378612702,220
21,../input/train_sm/set178_1.jpeg,train,set178,1,137.978982495,141.03451853816196,137.2666018803279,135.63582706702852,137.970272363,138.007347393,137.9855059732,0.008710132000004478,0.028364898000006633,0.00652347819999477,141.01350468183827,141.07137193385418,141.04387545339006,0.021013856323691016,0.03685339569221924,135.63427432857952,135.69592470929626,135.66040256479636,0.0015527384489928409,0.06009764226774905,137.17690148112158,137.29734283181978,137.25223990176195,0.08970039920632189,0.030740951491878832,178
22,../input/train_sm/set107_1.jpeg,train,set107,1,125.576195787,123.9213707769553,123.37579041480852,129.43142616816655,125.576195787,125.674545077,125.61450660620001,0.0,0.09834929000000159,0.03831081920000656,123.91479826590395,124.12417221845176,123.98345211648163,0.0065725110513454865,0.20280144149646162,129.43142616816655,129.5303360157343,129.46551259688604,0.0,0.09890984756773946,123.36563788972146,123.44172921887434,123.39455510473071,0.0101525250870651,0.06593880406582286,107
23,../input/train_sm/set241_4.jpeg,train,set241,4,104.020495168,110.0196873712777,108.9769651036339,93.0648330303921,104.018094156,104.08658850299999,104.03807637940001,0.0024010119999928747,0.06609333499999082,0.017581211400013785,110.00652211249462,110.04551378850307,110.02474208594553,0.013165258783075728,0.0258264172253746,93.02207224563499,93.17297093440442,93.08187789307243,0.04276078475710676,0.10813790401232382,108.9666935039503,109.05148906744391,109.00760915918184,0.010271599683605359,0.07452396381000881,241
24,../input/train_sm/set255_5.jpeg,train,set255,5,105.5222721,108.27542029668001,108.25318106898987,100.03821493372484,105.498191936,105.5222721,105.50804088119999,0.02408016399999724,0.0,-0.014231218800006218,108.27212659217346,108.31750418527231,108.28901278975093,0.0032937045065466464,0.04208388859230183,99.98517215833417,100.03821493372484,100.00823764705828,0.05304277539067925,0.0,108.18242411470564,108.25848197406027,108.22687220644391,0.07075695428423501,0.005300905070399153,255
25,../input/train_sm/set340_2.jpeg,train,set340,2,108.357517185,106.6832158630653,108.52009103893818,109.86924465308344,108.357517185,108.46681198799999,108.404424739,0.0,0.10929480299998318,0.04690755400000057,106.58221152240831,106.80602102840416,106.6535297539851,0.10100434065698494,0.12280516533886043,109.86924465308344,110.36184583428414,110.02754419734838,0.0,0.4926011812006976,108.43421685772124,108.65334140807205,108.53220026515847,0.08587418121693702,0.13325036913387578,340
26,../input/train_sm/set171_4.jpeg,train,set171,4,127.93605724,132.21665355475835,127.46506198146788,124.12645618360365,127.915562035,127.949008204,127.9344137044,0.020495205000003125,0.012950963999998066,-0.001643535599995971,132.1930643083699,132.23995581656254,132.21484939459637,0.023589246388439733,0.02330226180419004,124.08608360226593,124.15198575808954,124.12086516364022,0.0403725813377207,0.025529574485886997,127.45334974882824,127.4814314602695,127.46752655442776,0.011712232639638387,0.01636947880162154,171
27,../input/train_sm/set44_1.jpeg,train,set44,1,110.20315479899999,107.94602916937909,110.67725287053837,111.98618235709637,110.08873216,110.20315479899999,110.1464764332,0.11442263899998295,0.0,-0.0566783657999963,107.60412235639942,107.94602916937909,107.74462957157587,0.34190681297967274,0.0,111.7662444886237,111.98618235709637,111.92511083793667,0.2199378684726696,0.0,110.67725287053837,110.87580184524685,110.76968889031255,0.0,0.19854897470848698,44
28,../input/train_sm/set175_2.jpeg,train,set175,2,138.295148317,142.29712835357833,137.91730993504063,134.67100666214213,138.269256776,138.295148317,138.27878224620002,0.025891541000021334,0.0,-0.01636607079998953,142.17501765952437,142.29712835357833,142.24352157017563,0.12211069405395847,0.0,134.62207507207066,134.74902020803611,134.6803711079888,0.04893159007147574,0.07801354589398102,137.89779609135857,137.9224390033711,137.9124540605947,0.01951384368206277,0.00512906833046145,175
29,../input/train_sm/set35_2.jpeg,train,set35,2,132.588055421,140.16032604329698,133.00484854360866,124.59899167578494,132.52981157600001,132.588055421,132.56522683,0.05824384499999269,0.0,-0.02282859100000678,140.1089969187695,140.16032604329698,140.12573793834787,0.05132912452748428,0.0,124.48012357620036,124.60861514213025,124.55854531703969,0.11886809958458855,0.0096234663453032,132.9797054992601,133.05264200335185,133.01139723472602,0.0251430443485674,0.047793459743189715,35
30,../input/train_sm/set29_1.jpeg,train,set29,1,141.233046085,141.9743345787662,144.17582494165976,137.5489787353668,141.196125262,141.233046085,141.21019765239998,0.036920823000002656,0.0,-0.022848432600028445,141.88123187301758,141.9743345787662,141.94223095284832,0.09310270574860624,0.0,137.46839817726007,137.5489787353668,137.49187154809087,0.08058055810673181,0.0,144.17327006551096,144.22291807035913,144.1964904560578,0.002554876148792573,0.04709312869937321,29
31,../input/train_sm/set79_3.jpeg,train,set79,3,129.997628222,136.78310572168587,130.4424357678084,122.76734317649829,129.972298508,130.055079749,130.0160973406,0.025329714000008607,0.05745152699998357,0.018469118599995227,136.78310572168587,136.9280865385947,136.8561080086987,0.0,0.14498081690882714,122.57963088131413,122.80294381586272,122.7172760303092,0.18771229518415566,0.03560063936443214,130.44163257108823,130.535305298694,130.47490798282638,0.0008031967201702628,0.09286953088559358,79
32,../input/train_sm/set241_1.jpeg,train,set241,1,104.034390379,110.03310739859712,108.9666935039503,93.1033702335592,104.018094156,104.08658850299999,104.03807637940001,0.016296222999997667,0.052198123999986024,0.003686000400008993,110.00652211249462,110.04551378850307,110.02474208594553,0.026585286102502437,0.01240638990594789,93.02207224563499,93.17297093440442,93.08187789307243,0.08129798792421639,0.06960070084521419,108.9666935039503,109.05148906744391,109.00760915918184,0.0,0.08479556349361417,241
33,../input/train_sm/set5_1.jpeg,train,set5,1,147.556247109,153.25628829976182,147.00275314229674,142.4096998837975,147.556247109,147.581769738,147.57052619840002,0.0,0.025522628999993913,0.014279089400019984,153.2517744543144,153.28881489354245,153.26461194749814,0.004513845447434051,0.03252659378063072,142.39281096091747,142.4935199933517,142.43232648745501,0.01688892288001398,0.08382010955421038,146.9895136466271,147.05044397900625,147.01464016052833,0.013239495669637336,0.04769083670950636,5
34,../input/train_sm/set35_4.jpeg,train,set35,4,132.52981157600001,140.12960565264964,132.9797054992601,124.48012357620036,132.52981157600001,132.588055421,132.56522683,0.0,0.05824384499999269,0.03541525399998591,140.1089969187695,140.16032604329698,140.12573793834787,0.020608733880152386,0.030720390647331897,124.48012357620036,124.60861514213025,124.55854531703969,0.0,0.12849156592989175,132.9797054992601,133.05264200335185,133.01139723472602,0.0,0.07293650409175712,35
35,../input/train_sm/set175_5.jpeg,train,set175,5,138.269256776,142.21089516475297,137.89779609135857,134.6990790731173,138.269256776,138.295148317,138.27878224620002,0.0,0.025891541000021334,0.009525470200031805,142.17501765952437,142.29712835357833,142.24352157017563,0.035877505228597784,0.08623318882536068,134.62207507207066,134.74902020803611,134.6803711079888,0.07700400104664595,0.0499411349188108,137.89779609135857,137.9224390033711,137.9124540605947,0.0,0.02464291201252422,175
36,../input/train_sm/set205_3.jpeg,train,set205,3,100.245969889,104.1883045471544,98.99103200875359,97.55857311043087,100.227195252,100.305686451,100.2621648104,0.018774636999992822,0.059716562000005524,0.01619492140000034,104.11748597626007,104.19446001985986,104.16509282177817,0.07081857089433186,0.006155472705458465,97.55857311043087,97.73603016859829,97.6364326630198,0.0,0.17745705816741975,98.96568042073989,98.9992981897256,98.9849689465048,0.02535158801370585,0.008266180972000825,205
37,../input/train_sm/set94_5.jpeg,train,set94,5,143.55477629,148.8898745134974,144.888298175875,136.88615617944842,143.511809998,143.55477629,143.5339155218,0.04296629200001689,0.0,-0.02086076820000926,148.75680987412525,148.8898745134974,148.84331405904447,0.13306463937215085,0.0,136.88615617944842,136.96744929838584,136.92543173159663,0.0,0.08129311893742397,144.77727008158288,144.888298175875,144.83300077418147,0.11102809429212357,0.0,94
38,../input/train_sm/set298_5.jpeg,train,set298,5,132.363203692,140.16847158547898,132.11905815870026,124.80208133076633,132.270571245,132.363203692,132.3237285044,0.09263244699999973,0.0,-0.03947518760000435,140.10872685217242,140.17875233728998,140.14384908969083,0.05974473330655883,0.010280751810995525,124.67940913309047,124.80208133076633,124.75563489201917,0.12267219767585402,0.0,132.0235777503843,132.11905815870026,132.071701531613,0.09548040831595017,0.0,298
39,../input/train_sm/set178_4.jpeg,train,set178,4,137.99552033,141.01350468183827,137.29734283181978,135.67571347756746,137.970272363,138.007347393,137.9855059732,0.02524796700001275,0.011827062999998361,-0.010014356800013502,141.01350468183827,141.07137193385418,141.04387545339006,0.0,0.05786725201591025,135.63427432857952,135.69592470929626,135.66040256479636,0.04143914898793355,0.020211231728808343,137.17690148112158,137.29734283181978,137.25223990176195,0.12044135069820072,0.0,178
40,../input/train_sm/set53_1.jpeg,train,set53,1,126.337441825,130.0578928839079,125.7393383452688,123.2150942470812,126.330311403,126.337441825,126.33254467840001,0.007130422000003023,0.0,-0.004897146599986968,130.04942230564828,130.07913613761966,130.06449691836949,0.008470578259618833,0.02124325371175928,123.17285696477786,123.2150942470812,123.1849442396582,0.04223728230333279,0.0,125.73665951051953,125.77183293382221,125.74819287678238,0.0026788347492754383,0.032494588553404924,53
41,../input/train_sm/set79_1.jpeg,train,set79,1,130.026146346,136.9280865385947,130.48487666034154,122.66547583761549,129.972298508,130.055079749,130.0160973406,0.05384783799999582,0.02893340299999636,-0.010049005399991984,136.78310572168587,136.9280865385947,136.8561080086987,0.14498081690882714,0.0,122.57963088131413,122.80294381586272,122.7172760303092,0.08584495630135791,0.1374679782472299,130.44163257108823,130.535305298694,130.47490798282638,0.043244089253306583,0.050428638352457256,79
42,../input/train_sm/set229_5.jpeg,train,set229,5,121.414714193,125.24323730245571,122.914647571296,116.08625770440031,121.360960541,121.414714193,121.38633040959999,0.05375365199999749,0.0,-0.02838378340000247,125.24323730245571,125.37215331861648,125.28897684554326,0.0,0.12891601616077253,115.99341024840628,116.08625770440031,116.03296488820979,0.09284745599403266,0.0,122.80661818221115,122.914647571296,122.83704949451297,0.10802938908484805,0.0,229
43,../input/train_sm/set342_2.jpeg,train,set342,2,113.062790297,106.98780163160154,115.37821687280987,116.82235238715215,113.062790297,113.197467463,113.14694806039999,0.0,0.1346771659999888,0.08415776339998615,106.98780163160154,107.12053117079184,107.03579504096501,0.0,0.13272953919029362,116.82235238715215,117.12868973254477,117.01750534091977,0.0,0.30633734539262036,115.32663568747488,115.44375739276168,115.38754379904621,0.051581185334995894,0.06554051995180998,342
44,../input/train_sm/set143_4.jpeg,train,set143,4,111.577390002,105.43319573856635,114.35648502799627,114.94248923910827,111.527305516,111.73850551700001,111.6220817964,0.050084486000002926,0.16111551500000587,0.04469179439999493,105.2052025536015,105.51384475469656,105.3798936234919,0.2279931849648591,0.08064901613020936,114.72171094679916,115.24329417750099,114.94333996852959,0.22077829230910595,0.3008049383927158,114.35648502799627,114.65500304742413,114.54301179718217,0.0,0.2985180194278598,143
45,../input/train_sm/set53_5.jpeg,train,set53,5,126.33279631100001,130.04942230564828,125.77183293382221,123.1771336922075,126.330311403,126.337441825,126.33254467840001,0.0024849080000137747,0.004645513999989248,-0.0002516325999977198,130.04942230564828,130.07913613761966,130.06449691836949,0.0,0.029713831971378113,123.17285696477786,123.2150942470812,123.1849442396582,0.004276727429640914,0.037960554873691876,125.73665951051953,125.77183293382221,125.74819287678238,0.03517342330268036,0.0,53
46,../input/train_sm/set268_3.jpeg,train,set268,3,160.10663158,161.98316608177458,160.01955976602102,158.31716889241545,160.07564604,160.124371805,160.10550128200003,0.030985539999988987,0.017740225000011378,-0.0011302979999641138,161.93353955229537,162.0580283865583,161.98294719066445,0.04962652947921242,0.07486230478372136,158.26515014538825,158.37981905546894,158.33029560355936,0.05201874702720488,0.06265016305349036,159.95170314223444,160.03504910040303,160.00326105197013,0.0678566237865823,0.015489334382010611,268
47,../input/train_sm/set112_2.jpeg,train,set112,2,123.190642899,127.98354492444493,124.53799373952545,117.05039003310293,123.175850435,123.216007805,123.1909055806,0.014792463999995675,0.02536490600000718,0.0002626816000059762,127.9102304639608,128.0287757474087,127.96175726113844,0.07331446048412715,0.045230822963773676,116.9729478247621,117.10177967075072,117.04486400330885,0.07744220834082682,0.05138963764778737,124.49645289253132,124.64298757600521,124.56609547712148,0.04154084699412408,0.10499383647976401,112
48,../input/train_sm/set203_2.jpeg,train,set203,2,115.792428981,119.69619371459436,115.2845916148423,112.39650161359577,115.773938859,115.800597828,115.79059506159999,0.018490122000002884,0.008168846999993207,-0.0018339194000134285,119.69619371459436,119.80029100126042,119.72783418612448,0.0,0.104097286666061,112.35869200316841,112.39650161359577,112.37715437619235,0.03780961042735953,0.0,115.20938392498509,115.30058104035278,115.26679662273655,0.07520768985720849,0.015989425510483102,203
49,../input/train_sm/set107_5.jpeg,train,set107,5,125.674545077,124.12417221845176,123.36912699621875,129.5303360157343,125.576195787,125.674545077,125.61450660620001,0.09834929000000159,0.0,-0.060038470799995025,123.91479826590395,124.12417221845176,123.98345211648163,0.2093739525478071,0.0,129.43142616816655,129.5303360157343,129.46551259688604,0.09890984756773946,0.0,123.36563788972146,123.44172921887434,123.39455510473071,0.0034891064972981667,0.0726022226555898,107
50,../input/train_sm/set176_2.jpeg,train,set176,2,126.693680199,131.2262563193396,126.06796659233507,122.78681768445546,126.693680199,126.711780644,126.7050600844,0.0,0.01810044500000174,0.011379885400003786,131.17830680155416,131.2262563193396,131.20750271937837,0.04794951778544032,0.0,122.78681768445546,122.86507607614807,122.83105167934237,0.0,0.07825839169261428,126.06796659233507,126.09115559791515,126.07662585392806,0.0,0.02318900558007897,176
51,../input/train_sm/set298_1.jpeg,train,set298,1,132.31036692700002,140.13594947663142,132.06031475132008,124.73483655373809,132.270571245,132.363203692,132.3237285044,0.03979568200000472,0.05283676499999501,0.013361577399990665,140.10872685217242,140.17875233728998,140.14384908969083,0.027222624459000144,0.04280286065855421,124.67940913309047,124.80208133076633,124.75563489201917,0.055427420647617964,0.06724477702823606,132.0235777503843,132.11905815870026,132.071701531613,0.03673700093577281,0.05874340738017736,298
52,../input/train_sm/set205_1.jpeg,train,set205,1,100.269981734,104.17418463912584,98.98226494758416,97.65349561507604,100.227195252,100.305686451,100.2621648104,0.042786481999996795,0.03570471700000155,-0.007816923600003634,104.11748597626007,104.19446001985986,104.16509282177817,0.05669866286577019,0.020275380734020132,97.55857311043087,97.73603016859829,97.6364326630198,0.09492250464516871,0.08253455352225103,98.96568042073989,98.9992981897256,98.9849689465048,0.016584526844269476,0.0170332421414372,205
53,../input/train_sm/set173_1.jpeg,train,set173,1,132.574385667,133.7144881567497,132.01572925295784,131.99293959144978,132.556925673,132.65326354299998,132.5841007616,0.017459994000006418,0.07887787599997864,0.009715094600011298,133.64243022756546,133.7144881567497,133.67908646219067,0.07205792918423981,0.0,131.96180487264365,132.19716051286508,132.050217807527,0.031134718806129058,0.20422092141529902,131.97938336872613,132.06654191886312,132.02299801481334,0.03634588423170726,0.05081266590528344,173
54,../input/train_sm/set21_3.jpeg,train,set21,3,117.110889855,119.77195432069695,116.66176470588236,114.89895053948116,117.09000655,117.135994829,117.1126538296,0.02088330499999813,0.025104974000001334,0.0017639746000099876,119.75686529443216,119.79238998826614,119.77099057614778,0.01508902626478914,0.020435667569188354,114.7998592601306,114.93643498623014,114.88537671036957,0.09909127935056006,0.03748444674897655,116.65252478984966,116.70950670246263,116.68159420253713,0.009239916032697693,0.04774199658027101,21
55,../input/train_sm/set178_5.jpeg,train,set178,5,137.975407285,141.05339566455254,137.17690148112158,135.69592470929626,137.970272363,138.007347393,137.9855059732,0.0051349219999963225,0.03194010800001479,0.010098688200002925,141.01350468183827,141.07137193385418,141.04387545339006,0.03989098271426883,0.017976269301641423,135.63427432857952,135.69592470929626,135.66040256479636,0.06165038071674189,0.0,137.17690148112158,137.29734283181978,137.25223990176195,0.0,0.12044135069820072,178
56,../input/train_sm/set274_4.jpeg,train,set274,4,132.194343683,138.2738292425527,133.32264483439096,124.98655697325322,132.175610142,132.253262464,132.2165243814,0.018733540999988918,0.058918780999988485,0.022180698400006804,138.2738292425527,138.41384243549078,138.30815725453093,0.0,0.14001319293808479,124.96451086580144,125.05397619226747,125.01430330170813,0.02204610745177149,0.06741921901425485,133.28673250322026,133.3601362563666,133.3271125887178,0.03591233117069237,0.0374914219756306,274
57,../input/train_sm/set158_4.jpeg,train,set158,4,133.701695314,137.90442914721808,132.67639537943734,130.5242614163631,133.665976684,133.719600819,133.6958242162,0.0357186300000194,0.017905504999987443,-0.005871097799996505,137.83825624992122,137.9594831834699,137.92355792785457,0.06617289729686604,0.055054036251817706,130.45527976101656,130.58187331998536,130.50499318940297,0.06898165534653344,0.05761190362227353,132.61744595238483,132.6914772296663,132.6589215312232,0.05894942705251083,0.015081850228966687,158
58,../input/train_sm/set311_5.jpeg,train,set311,5,122.832501729,123.236219359671,122.87124837427994,122.39003745165792,122.831610456,122.870598669,122.84683139400002,0.0008912729999934754,0.03809694000000263,0.014329665000019531,123.22876203271512,123.28625202565132,123.25271794436821,0.007457326955872645,0.050032665980324964,122.36672045319185,122.42709275751741,122.38638301470209,0.023316998466071936,0.03705530585949646,122.87124837427994,122.92183104260424,122.90139322283213,0.0,0.05058266832429581,311
59,../input/train_sm/set112_5.jpeg,train,set112,5,123.216007805,127.95848132287165,124.58776242034892,117.10177967075072,123.175850435,123.216007805,123.1909055806,0.04015737000000286,0.0,-0.025102224400001205,127.9102304639608,128.0287757474087,127.96175726113844,0.04825085891084768,0.07029442453705315,116.9729478247621,117.10177967075072,117.04486400330885,0.1288318459886142,0.0,124.49645289253132,124.64298757600521,124.56609547712148,0.09130952781760016,0.05522515565628794,112
